ID,TARGET
162076,0.34
162077,0.02
162078,0.12
162079,0.11
162080,0.47
162081,0.15
162082,0.55
162083,0.13
162084,0.06
162085,0.04
162086,0.15
162087,0.11
162088,0.37
162089,0.09
162090,0.05
162091,0.07
162092,0.06
162093,0.39
162094,0.18
162095,0.43
162096,0.02
162097,0.08
162098,0.35
162099,0.08
162100,0.06
162101,0.05
162102,0.13
162103,0.31
162104,0.22
162105,0.59
162106,0.03
162107,0.02
162108,0.04
162109,0.04
162110,0.15
162111,0.09
162112,0.05
162113,0.06
162114,0.28
162115,0.58
162116,0.04
162117,0.31
162118,0.12
162119,0.1
162120,0.35
162121,0.02
162122,0.19
162123,0.04
162124,0.02
162125,0.25
162126,0.1
162127,0.22
162128,0.13
162129,0.19
162130,0.31
162131,0.3
162132,0.08
162133,0.32
162134,0.04
162135,0.22
162136,0.47
162137,0.27
162138,0.37
162139,0.14
162140,0.26
162141,0.11
162142,0.05
162143,0.19
162144,0.23
162145,0.37
162146,0.44
162147,0.11
162148,0.08
162149,0.17
162150,0.42
162151,0.18
162152,0.06
162153,0.33
162154,0.2
162155,0.15
162156,0.16
162157,0.09
162158,0.34
162159,0.06
162160,0.19
162161,0.38
162162,0.19
162163,0.04
162164,0.28
162165,0.02
162166,0.05
162167,0.02
162168,0.04
162169,0.1
162170,0.45
162171,0.19
162172,0.15
162173,0.1
162174,0.31
162175,0.42
162176,0.13
162177,0.12
162178,0.21
162179,0.1
162180,0.59
162181,0.36
162182,0.21
162183,0.04
162184,0.38
162185,0.05
162186,0.1
162187,0.13
162188,0.03
162189,0.12
162190,0.18
162191,0.08
162192,0.12
162193,0.11
162194,0.09
162195,0.1
162196,0.41
162197,0.11
162198,0.07
162199,0.1
162200,0.39
162201,0.2
162202,0.3
162203,0.03
162204,0.06
162205,0.12
162206,0.11
162207,0.05
162208,0.05
162209,0.18
162210,0.27
162211,0.22
162212,0.04
162213,0.06
162214,0.51
162215,0.66
162216,0.26
162217,0.47
162218,0.2
162219,0.06
162220,0.28
162221,0.05
162222,0.05
162223,0.09
162224,0.17
162225,0.34
162226,0.25
162227,0.29
162228,0.04
162229,0.14
162230,0.3
162231,0.07
162232,0.26
162233,0.25
162234,0.05
162235,0.23
162236,0.02
162237,0.04
162238,0.11
162239,0.05
162240,0.06
162241,0.36
162242,0.21
162243,0.14
162244,0.05
162245,0.1
162246,0.07
162247,0.39
162248,0.45
162249,0.05
162250,0.15
162251,0.3
162252,0.09
162253,0.08
162254,0.13
162255,0.16
162256,0.06
162257,0.11
162258,0.02
162259,0.07
162260,0.33
162261,0.2
162262,0.05
162263,0.04
162264,0.28
162265,0.07
162266,0.38
162267,0.05
162268,0.19
162269,0.08
162270,0.23
162271,0.27
162272,0.19
162273,0.07
162274,0.23
162275,0.43
162276,0.12
162277,0.08
162278,0.08
162279,0.25
162280,0.18
162281,0.11
162282,0.06
162283,0.15
162284,0.33
162285,0.1
162286,0.03
162287,0.05
162288,0.5
162289,0.05
162290,0.12
162291,0.26
162292,0.34
162293,0.1
162294,0.08
162295,0.07
162296,0.08
162297,0.14
162298,0.07
162299,0.03
162300,0.02
162301,0.15
162302,0.27
162303,0.14
162304,0.21
162305,0.18
162306,0.18
162307,0.49
162308,0.28
162309,0.15
162310,0.08
162311,0.23
162312,0.08
162313,0.53
162314,0.27
162315,0.05
162316,0.43
162317,0.17
162318,0.15
162319,0.26
162320,0.2
162321,0.1
162322,0.63
162323,0.18
162324,0.11
162325,0.03
162326,0.28
162327,0.08
162328,0.13
162329,0.01
162330,0.06
162331,0.16
162332,0.19
162333,0.24
162334,0.29
162335,0.14
162336,0.03
162337,0.19
162338,0.13
162339,0.15
162340,0.24
162341,0.08
162342,0.18
162343,0.1
162344,0.02
162345,0.04
162346,0.23
162347,0.19
162348,0.01
162349,0.05
162350,0.24
162351,0.11
162352,0.28
162353,0.13
162354,0.05
162355,0.15
162356,0.36
162357,0.14
162358,0.27
162359,0.22
162360,0.59
162361,0.09
162362,0.03
162363,0.12
162364,0.25
162365,0.07
162366,0.22
162367,0.1
162368,0.24
162369,0.43
162370,0.13
162371,0.11
162372,0.24
162373,0.14
162374,0.18
162375,0.17
162376,0.14
162377,0.04
162378,0.62
162379,0.14
162380,0.03
162381,0.55
162382,0.3
162383,0.24
162384,0.12
162385,0.15
162386,0.1
162387,0.14
162388,0.32
162389,0.03
162390,0.18
162391,0.28
162392,0.25
162393,0.1
162394,0.14
162395,0.58
162396,0.04
162397,0.3
162398,0.19
162399,0.14
162400,0.09
162401,0.13
162402,0.12
162403,0.14
162404,0.31
162405,0.64
162406,0.15
162407,0.45
162408,0.11
162409,0.28
162410,0.12
162411,0.01
162412,0.08
162413,0.05
162414,0.12
162415,0.19
162416,0.2
162417,0.05
162418,0.08
162419,0.11
162420,0.17
162421,0.27
162422,0.1
162423,0.08
162424,0.39
162425,0.02
162426,0.24
162427,0.13
162428,0.11
162429,0.13
162430,0.21
162431,0.07
162432,0.15
162433,0.11
162434,0.15
162435,0.06
162436,0.31
162437,0.02
162438,0.05
162439,0.03
162440,0.15
162441,0.37
162442,0.04
162443,0.1
162444,0.4
162445,0.06
162446,0.24
162447,0.19
162448,0.17
162449,0.09
162450,0.27
162451,0.12
162452,0.09
162453,0.05
162454,0.12
162455,0.09
162456,0.03
162457,0.07
162458,0.22
162459,0.05
162460,0.02
162461,0.4
162462,0.37
162463,0.12
162464,0.16
162465,0.19
162466,0.27
162467,0.19
162468,0.24
162469,0.02
162470,0.11
162471,0.04
162472,0.15
162473,0.35
162474,0.06
162475,0.06
162476,0.26
162477,0.08
162478,0.01
162479,0.3
162480,0.34
162481,0.13
162482,0.52
162483,0.54
162484,0.07
162485,0.08
162486,0.26
162487,0.17
162488,0.12
162489,0.1
162490,0.25
162491,0.12
162492,0.09
162493,0.14
162494,0.14
162495,0.38
162496,0.31
162497,0.2
162498,0.02
162499,0.08
162500,0.02
162501,0.29
162502,0.41
162503,0.08
162504,0.16
162505,0.29
162506,0.0
162507,0.05
162508,0.25
162509,0.04
162510,0.12
162511,0.1
162512,0.0
162513,0.32
162514,0.46
162515,0.24
162516,0.25
162517,0.01
162518,0.15
162519,0.12
162520,0.43
162521,0.21
162522,0.19
162523,0.05
162524,0.17
162525,0.09
162526,0.07
162527,0.27
162528,0.08
162529,0.25
162530,0.15
162531,0.14
162532,0.16
162533,0.24
162534,0.11
162535,0.09
162536,0.02
162537,0.36
162538,0.17
162539,0.18
162540,0.23
162541,0.01
162542,0.39
162543,0.12
162544,0.12
162545,0.12
162546,0.05
162547,0.18
162548,0.2
162549,0.05
162550,0.04
162551,0.02
162552,0.18
162553,0.26
162554,0.28
162555,0.05
162556,0.15
162557,0.04
162558,0.19
162559,0.24
162560,0.11
162561,0.2
162562,0.13
162563,0.1
162564,0.03
162565,0.11
162566,0.07
162567,0.05
162568,0.16
162569,0.1
162570,0.04
162571,0.09
162572,0.03
162573,0.15
162574,0.15
162575,0.09
162576,0.06
162577,0.12
162578,0.33
162579,0.14
162580,0.22
162581,0.07
162582,0.1
162583,0.07
162584,0.32
162585,0.22
162586,0.26
162587,0.16
162588,0.26
162589,0.1
162590,0.06
162591,0.07
162592,0.11
162593,0.06
162594,0.08
162595,0.27
162596,0.01
162597,0.17
162598,0.05
162599,0.01
162600,0.13
162601,0.16
162602,0.09
162603,0.04
162604,0.06
162605,0.04
162606,0.15
162607,0.17
162608,0.04
162609,0.03
162610,0.43
162611,0.35
162612,0.13
162613,0.04
162614,0.26
162615,0.14
162616,0.69
162617,0.09
162618,0.13
162619,0.15
162620,0.09
162621,0.0
162622,0.39
162623,0.11
162624,0.02
162625,0.04
162626,0.14
162627,0.26
162628,0.06
162629,0.33
162630,0.13
162631,0.08
162632,0.15
162633,0.39
162634,0.12
162635,0.03
162636,0.0
162637,0.44
162638,0.4
162639,0.16
162640,0.13
162641,0.07
162642,0.1
162643,0.03
162644,0.09
162645,0.04
162646,0.09
162647,0.1
162648,0.13
162649,0.2
162650,0.06
162651,0.08
162652,0.04
162653,0.25
162654,0.08
162655,0.11
162656,0.19
162657,0.22
162658,0.19
162659,0.03
162660,0.07
162661,0.38
162662,0.06
162663,0.4
162664,0.27
162665,0.11
162666,0.16
162667,0.05
162668,0.15
162669,0.48
162670,0.1
162671,0.1
162672,0.05
162673,0.04
162674,0.17
162675,0.04
162676,0.08
162677,0.01
162678,0.08
162679,0.04
162680,0.07
162681,0.15
162682,0.15
162683,0.16
162684,0.27
162685,0.39
162686,0.12
162687,0.12
162688,0.13
162689,0.3
162690,0.14
162691,0.15
162692,0.21
162693,0.07
162694,0.17
162695,0.41
162696,0.18
162697,0.42
162698,0.22
162699,0.11
162700,0.02
162701,0.45
162702,0.11
162703,0.07
162704,0.15
162705,0.17
162706,0.22
162707,0.05
162708,0.05
162709,0.06
162710,0.39
162711,0.28
162712,0.0
162713,0.21
162714,0.19
162715,0.17
162716,0.28
162717,0.1
162718,0.34
162719,0.2
162720,0.07
162721,0.21
162722,0.06
162723,0.03
162724,0.25
162725,0.04
162726,0.26
162727,0.19
162728,0.54
162729,0.2
162730,0.09
162731,0.19
162732,0.11
162733,0.18
162734,0.2
162735,0.2
162736,0.12
162737,0.33
162738,0.13
162739,0.29
162740,0.03
162741,0.46
162742,0.49
162743,0.1
162744,0.03
162745,0.26
162746,0.06
162747,0.0
162748,0.13
162749,0.15
162750,0.47
162751,0.11
162752,0.23
162753,0.04
162754,0.23
162755,0.09
162756,0.15
162757,0.09
162758,0.33
162759,0.21
162760,0.03
162761,0.14
162762,0.16
162763,0.1
162764,0.05
162765,0.25
162766,0.45
162767,0.2
162768,0.25
162769,0.07
162770,0.06
162771,0.04
162772,0.05
162773,0.11
162774,0.24
162775,0.26
162776,0.03
162777,0.04
162778,0.18
162779,0.11
162780,0.12
162781,0.1
162782,0.19
162783,0.34
162784,0.07
162785,0.17
162786,0.01
162787,0.24
162788,0.11
162789,0.39
162790,0.09
162791,0.15
162792,0.11
162793,0.16
162794,0.17
162795,0.05
162796,0.21
162797,0.1
162798,0.12
162799,0.46
162800,0.25
162801,0.13
162802,0.05
162803,0.04
162804,0.07
162805,0.3
162806,0.33
162807,0.1
162808,0.27
162809,0.06
162810,0.31
162811,0.12
162812,0.13
162813,0.27
162814,0.41
162815,0.4
162816,0.19
162817,0.16
162818,0.16
162819,0.41
162820,0.17
162821,0.33
162822,0.03
162823,0.08
162824,0.19
162825,0.08
162826,0.09
162827,0.16
162828,0.15
162829,0.09
162830,0.2
162831,0.65
162832,0.04
162833,0.3
162834,0.21
162835,0.38
162836,0.43
162837,0.16
162838,0.12
162839,0.11
162840,0.1
162841,0.15
162842,0.08
162843,0.21
162844,0.13
162845,0.08
162846,0.01
162847,0.11
162848,0.32
162849,0.14
162850,0.2
162851,0.14
162852,0.33
162853,0.11
162854,0.16
162855,0.1
162856,0.17
162857,0.07
162858,0.09
162859,0.17
162860,0.29
162861,0.08
162862,0.03
162863,0.04
162864,0.08
162865,0.03
162866,0.08
162867,0.0
162868,0.21
162869,0.33
162870,0.24
162871,0.14
162872,0.29
162873,0.23
162874,0.36
162875,0.24
162876,0.15
162877,0.64
162878,0.14
162879,0.16
162880,0.29
162881,0.12
162882,0.23
162883,0.03
162884,0.12
162885,0.09
162886,0.02
162887,0.22
162888,0.17
162889,0.1
162890,0.22
162891,0.02
162892,0.19
162893,0.11
162894,0.09
162895,0.07
162896,0.03
162897,0.08
162898,0.07
162899,0.04
162900,0.21
162901,0.28
162902,0.23
162903,0.33
162904,0.25
162905,0.42
162906,0.07
162907,0.38
162908,0.17
162909,0.23
162910,0.13
162911,0.03
162912,0.13
162913,0.58
162914,0.14
162915,0.29
162916,0.06
162917,0.01
162918,0.18
162919,0.08
162920,0.05
162921,0.57
162922,0.05
162923,0.39
162924,0.1
162925,0.31
162926,0.16
162927,0.15
162928,0.49
162929,0.12
162930,0.28
162931,0.21
162932,0.49
162933,0.24
162934,0.32
162935,0.11
162936,0.1
162937,0.14
162938,0.11
162939,0.11
162940,0.09
162941,0.27
162942,0.06
162943,0.04
162944,0.15
162945,0.12
162946,0.12
162947,0.03
162948,0.5
162949,0.22
162950,0.22
162951,0.29
162952,0.08
162953,0.31
162954,0.12
162955,0.33
162956,0.24
162957,0.07
162958,0.03
162959,0.05
162960,0.26
162961,0.05
162962,0.19
162963,0.04
162964,0.04
162965,0.09
162966,0.37
162967,0.11
162968,0.16
162969,0.18
162970,0.35
162971,0.06
162972,0.15
162973,0.02
162974,0.17
162975,0.1
162976,0.06
162977,0.36
162978,0.14
162979,0.13
162980,0.16
162981,0.44
162982,0.05
162983,0.26
162984,0.13
162985,0.12
162986,0.06
162987,0.17
162988,0.14
162989,0.07
162990,0.11
162991,0.31
162992,0.41
162993,0.11
162994,0.34
162995,0.06
162996,0.06
162997,0.15
162998,0.16
162999,0.09
163000,0.19
163001,0.18
163002,0.03
163003,0.19
163004,0.1
163005,0.06
163006,0.33
163007,0.02
163008,0.1
163009,0.04
163010,0.1
163011,0.32
163012,0.1
163013,0.21
163014,0.05
163015,0.09
163016,0.09
163017,0.3
163018,0.06
163019,0.09
163020,0.36
163021,0.11
163022,0.05
163023,0.07
163024,0.12
163025,0.09
163026,0.18
163027,0.12
163028,0.13
163029,0.06
163030,0.11
163031,0.04
163032,0.39
163033,0.34
163034,0.01
163035,0.03
163036,0.32
163037,0.12
163038,0.09
163039,0.16
163040,0.21
163041,0.02
163042,0.44
163043,0.21
163044,0.14
163045,0.25
163046,0.29
163047,0.21
163048,0.11
163049,0.07
163050,0.1
163051,0.25
163052,0.1
163053,0.13
163054,0.03
163055,0.12
163056,0.05
163057,0.04
163058,0.22
163059,0.04
163060,0.22
163061,0.18
163062,0.19
163063,0.12
163064,0.06
163065,0.39
163066,0.46
163067,0.18
163068,0.12
163069,0.05
163070,0.1
163071,0.17
163072,0.04
163073,0.1
163074,0.17
163075,0.12
163076,0.06
163077,0.15
163078,0.05
163079,0.28
163080,0.06
163081,0.03
163082,0.25
163083,0.32
163084,0.06
163085,0.23
163086,0.09
163087,0.35
163088,0.22
163089,0.07
163090,0.13
163091,0.04
163092,0.07
163093,0.2
163094,0.07
163095,0.24
163096,0.08
163097,0.24
163098,0.18
163099,0.1
163100,0.07
163101,0.29
163102,0.16
163103,0.37
163104,0.25
163105,0.13
163106,0.18
163107,0.17
163108,0.1
163109,0.01
163110,0.26
163111,0.1
163112,0.43
163113,0.03
163114,0.28
163115,0.29
163116,0.25
163117,0.12
163118,0.07
163119,0.27
163120,0.17
163121,0.18
163122,0.22
163123,0.04
163124,0.18
163125,0.52
163126,0.21
163127,0.15
163128,0.23
163129,0.25
163130,0.13
163131,0.08
163132,0.15
163133,0.05
163134,0.23
163135,0.16
163136,0.18
163137,0.6
163138,0.31
163139,0.12
163140,0.05
163141,0.04
163142,0.03
163143,0.17
163144,0.15
163145,0.09
163146,0.07
163147,0.24
163148,0.06
163149,0.09
163150,0.31
163151,0.06
163152,0.05
163153,0.2
163154,0.05
163155,0.15
163156,0.05
163157,0.37
163158,0.14
163159,0.09
163160,0.27
163161,0.11
163162,0.68
163163,0.23
163164,0.12
163165,0.12
163166,0.05
163167,0.25
163168,0.48
163169,0.44
163170,0.1
163171,0.28
163172,0.12
163173,0.32
163174,0.03
163175,0.04
163176,0.26
163177,0.1
163178,0.11
163179,0.12
163180,0.24
163181,0.08
163182,0.02
163183,0.02
163184,0.14
163185,0.14
163186,0.33
163187,0.3
163188,0.16
163189,0.04
163190,0.1
163191,0.07
163192,0.08
163193,0.26
163194,0.12
163195,0.13
163196,0.23
163197,0.05
163198,0.09
163199,0.02
163200,0.2
163201,0.07
163202,0.06
163203,0.28
163204,0.05
163205,0.08
163206,0.2
163207,0.23
163208,0.2
163209,0.13
163210,0.27
163211,0.12
163212,0.13
163213,0.1
163214,0.18
163215,0.18
163216,0.18
163217,0.34
163218,0.28
163219,0.03
163220,0.24
163221,0.12
163222,0.19
163223,0.08
163224,0.03
163225,0.27
163226,0.15
163227,0.09
163228,0.05
163229,0.11
163230,0.68
163231,0.12
163232,0.11
163233,0.08
163234,0.23
163235,0.14
163236,0.16
163237,0.28
163238,0.29
163239,0.16
163240,0.21
163241,0.1
163242,0.03
163243,0.26
163244,0.26
163245,0.19
163246,0.14
163247,0.37
163248,0.09
163249,0.05
163250,0.1
163251,0.1
163252,0.08
163253,0.28
163254,0.77
163255,0.08
163256,0.18
163257,0.04
163258,0.12
163259,0.02
163260,0.06
163261,0.11
163262,0.18
163263,0.03
163264,0.36
163265,0.17
163266,0.06
163267,0.09
163268,0.15
163269,0.35
163270,0.08
163271,0.05
163272,0.14
163273,0.16
163274,0.38
163275,0.28
163276,0.04
163277,0.1
163278,0.27
163279,0.09
163280,0.15
163281,0.06
163282,0.19
163283,0.35
163284,0.08
163285,0.17
163286,0.11
163287,0.14
163288,0.15
163289,0.04
163290,0.05
163291,0.11
163292,0.07
163293,0.18
163294,0.02
163295,0.01
163296,0.08
163297,0.04
163298,0.23
163299,0.09
163300,0.22
163301,0.08
163302,0.11
163303,0.13
163304,0.23
163305,0.3
163306,0.45
163307,0.29
163308,0.11
163309,0.27
163310,0.15
163311,0.47
163312,0.41
163313,0.03
163314,0.07
163315,0.05
163316,0.07
163317,0.16
163318,0.34
163319,0.16
163320,0.4
163321,0.16
163322,0.46
163323,0.08
163324,0.1
163325,0.11
163326,0.15
163327,0.05
163328,0.03
163329,0.5
163330,0.17
163331,0.07
163332,0.06
163333,0.28
163334,0.14
163335,0.17
163336,0.18
163337,0.13
163338,0.06
163339,0.6
163340,0.18
163341,0.19
163342,0.13
163343,0.19
163344,0.16
163345,0.07
163346,0.05
163347,0.02
163348,0.22
163349,0.06
163350,0.31
163351,0.17
163352,0.16
163353,0.11
163354,0.0
163355,0.14
163356,0.2
163357,0.04
163358,0.35
163359,0.13
163360,0.18
163361,0.77
163362,0.04
163363,0.13
163364,0.18
163365,0.12
163366,0.04
163367,0.31
163368,0.58
163369,0.26
163370,0.14
163371,0.2
163372,0.34
163373,0.33
163374,0.29
163375,0.39
163376,0.24
163377,0.07
163378,0.07
163379,0.11
163380,0.17
163381,0.11
163382,0.09
163383,0.09
163384,0.14
163385,0.03
163386,0.18
163387,0.09
163388,0.15
163389,0.19
163390,0.07
163391,0.11
163392,0.08
163393,0.34
163394,0.11
163395,0.04
163396,0.13
163397,0.35
163398,0.07
163399,0.07
163400,0.37
163401,0.08
163402,0.07
163403,0.06
163404,0.05
163405,0.05
163406,0.15
163407,0.16
163408,0.26
163409,0.08
163410,0.0
163411,0.19
163412,0.08
163413,0.52
163414,0.16
163415,0.52
163416,0.69
163417,0.08
163418,0.06
163419,0.14
163420,0.48
163421,0.05
163422,0.02
163423,0.15
163424,0.07
163425,0.07
163426,0.11
163427,0.12
163428,0.08
163429,0.34
163430,0.08
163431,0.09
163432,0.09
163433,0.03
163434,0.15
163435,0.25
163436,0.15
163437,0.14
163438,0.12
163439,0.15
163440,0.02
163441,0.08
163442,0.05
163443,0.15
163444,0.09
163445,0.51
163446,0.07
163447,0.22
163448,0.07
163449,0.04
163450,0.05
163451,0.48
163452,0.12
163453,0.14
163454,0.51
163455,0.18
163456,0.2
163457,0.06
163458,0.25
163459,0.15
163460,0.16
163461,0.01
163462,0.09
163463,0.28
163464,0.1
163465,0.0
163466,0.04
163467,0.05
163468,0.06
163469,0.44
163470,0.06
163471,0.24
163472,0.07
163473,0.15
163474,0.09
163475,0.03
163476,0.43
163477,0.1
163478,0.19
163479,0.13
163480,0.04
163481,0.04
163482,0.06
163483,0.06
163484,0.0
163485,0.73
163486,0.17
163487,0.21
163488,0.22
163489,0.51
163490,0.03
163491,0.09
163492,0.23
163493,0.09
163494,0.13
163495,0.08
163496,0.29
163497,0.13
163498,0.03
163499,0.1
163500,0.04
163501,0.16
163502,0.11
163503,0.19
163504,0.09
163505,0.31
163506,0.04
163507,0.23
163508,0.08
163509,0.02
163510,0.1
163511,0.24
163512,0.13
163513,0.12
163514,0.03
163515,0.08
163516,0.19
163517,0.06
163518,0.06
163519,0.26
163520,0.22
163521,0.03
163522,0.06
163523,0.19
163524,0.06
163525,0.08
163526,0.22
163527,0.05
163528,0.19
163529,0.47
163530,0.03
163531,0.53
163532,0.05
163533,0.11
163534,0.13
163535,0.06
163536,0.23
163537,0.51
163538,0.05
163539,0.33
163540,0.07
163541,0.06
163542,0.05
163543,0.03
163544,0.41
163545,0.02
163546,0.35
163547,0.14
163548,0.18
163549,0.12
163550,0.18
163551,0.06
163552,0.29
163553,0.22
163554,0.06
163555,0.32
163556,0.22
163557,0.15
163558,0.21
163559,0.08
163560,0.02
163561,0.15
163562,0.21
163563,0.08
163564,0.45
163565,0.08
163566,0.55
163567,0.07
163568,0.06
163569,0.06
163570,0.1
163571,0.04
163572,0.05
163573,0.05
163574,0.16
163575,0.02
163576,0.16
163577,0.21
163578,0.1
163579,0.08
163580,0.11
163581,0.16
163582,0.05
163583,0.46
163584,0.11
163585,0.52
163586,0.15
163587,0.08
163588,0.23
163589,0.08
163590,0.06
163591,0.45
163592,0.09
163593,0.62
163594,0.08
163595,0.19
163596,0.29
163597,0.05
163598,0.08
163599,0.44
163600,0.03
163601,0.17
163602,0.04
163603,0.32
163604,0.14
163605,0.08
163606,0.25
163607,0.21
163608,0.15
163609,0.16
163610,0.16
163611,0.08
163612,0.4
163613,0.1
163614,0.09
163615,0.13
163616,0.19
163617,0.07
163618,0.05
163619,0.31
163620,0.19
163621,0.1
163622,0.21
163623,0.07
163624,0.07
163625,0.04
163626,0.54
163627,0.13
163628,0.1
163629,0.16
163630,0.08
163631,0.09
163632,0.06
163633,0.1
163634,0.11
163635,0.03
163636,0.32
163637,0.06
163638,0.04
163639,0.08
163640,0.16
163641,0.09
163642,0.15
163643,0.06
163644,0.31
163645,0.11
163646,0.08
163647,0.08
163648,0.26
163649,0.64
163650,0.18
163651,0.33
163652,0.18
163653,0.09
163654,0.05
163655,0.11
163656,0.33
163657,0.04
163658,0.33
163659,0.22
163660,0.24
163661,0.13
163662,0.35
163663,0.45
163664,0.3
163665,0.21
163666,0.28
163667,0.12
163668,0.15
163669,0.05
163670,0.19
163671,0.26
163672,0.02
163673,0.04
163674,0.04
163675,0.26
163676,0.37
163677,0.31
163678,0.18
163679,0.24
163680,0.16
163681,0.2
163682,0.1
163683,0.2
163684,0.54
163685,0.12
163686,0.2
163687,0.28
163688,0.1
163689,0.07
163690,0.05
163691,0.34
163692,0.08
163693,0.12
163694,0.02
163695,0.09
163696,0.1
163697,0.19
163698,0.17
163699,0.35
163700,0.02
163701,0.15
163702,0.09
163703,0.11
163704,0.17
163705,0.01
163706,0.02
163707,0.36
163708,0.29
163709,0.11
163710,0.33
163711,0.13
163712,0.11
163713,0.09
163714,0.12
163715,0.09
163716,0.32
163717,0.27
163718,0.13
163719,0.17
163720,0.06
163721,0.1
163722,0.17
163723,0.23
163724,0.14
163725,0.21
163726,0.06
163727,0.09
163728,0.11
163729,0.05
163730,0.06
163731,0.29
163732,0.01
163733,0.06
163734,0.07
163735,0.19
163736,0.13
163737,0.04
163738,0.34
163739,0.45
163740,0.06
163741,0.48
163742,0.25
163743,0.14
163744,0.07
163745,0.13
163746,0.03
163747,0.28
163748,0.31
163749,0.08
163750,0.1
163751,0.24
163752,0.34
163753,0.38
163754,0.17
163755,0.1
163756,0.39
163757,0.09
163758,0.02
163759,0.35
163760,0.1
163761,0.35
163762,0.02
163763,0.03
163764,0.23
163765,0.23
163766,0.03
163767,0.04
163768,0.23
163769,0.55
163770,0.05
163771,0.18
163772,0.06
163773,0.03
163774,0.03
163775,0.03
163776,0.22
163777,0.03
163778,0.38
163779,0.22
163780,0.1
163781,0.4
163782,0.27
163783,0.75
163784,0.1
163785,0.24
163786,0.13
163787,0.1
163788,0.09
163789,0.06
163790,0.05
163791,0.19
163792,0.27
163793,0.22
163794,0.21
163795,0.1
163796,0.13
163797,0.08
163798,0.03
163799,0.05
163800,0.35
163801,0.22
163802,0.1
163803,0.25
163804,0.33
163805,0.17
163806,0.14
163807,0.15
163808,0.25
163809,0.27
163810,0.03
163811,0.4
163812,0.19
163813,0.1
163814,0.02
163815,0.12
163816,0.14
163817,0.2
163818,0.32
163819,0.31
163820,0.17
163821,0.14
163822,0.08
163823,0.4
163824,0.09
163825,0.57
163826,0.07
163827,0.05
163828,0.07
163829,0.11
163830,0.1
163831,0.3
163832,0.48
163833,0.17
163834,0.03
163835,0.05
163836,0.29
163837,0.08
163838,0.35
163839,0.01
163840,0.18
163841,0.1
163842,0.21
163843,0.05
163844,0.09
163845,0.38
163846,0.14
163847,0.17
163848,0.05
163849,0.16
163850,0.15
163851,0.42
163852,0.31
163853,0.27
163854,0.02
163855,0.17
163856,0.1
163857,0.04
